0
15
31
7
0
0
0
0
8
0
0
24
0
0
0
36
28
11
38
0
0
42
27
0
17
0
0
47
0
14
29
58
0
0
98
0
7
12
21
27
73
0
0
21
7
0
0
0
40
2
0
75
0
22
0
0
47
0
52
0
13
0
63
0
0
8
44
48
0
0
0
7
0
0
0
0
18
0
21
59
33
0
42
0
27
43
20
6
0
0
20
19
0
0
0
28
0
34
75
5
31
48
51
0
0
36
49
0
0
11
0
39
0
0
57
8
1
47
0
82
15
0
0
7
37
1
34
0
0
10
0
20
30
0
3
0
32
0
0
0
63
15
0
0
36
16
52
19
0
0
0
0
19
0
0
2
37
25
0
8
0
0
60
32
0
25
12
12
0
2
18
2
4
0
0
0
0
0
53
0
0
28
0
1
6
0
0
0
0
49
83
0
0
0
0
54
0
0
0
23
0
11
0
45
48
45
10
40
0
66
0
76
74
0
17
54
54
31
108
166
133
99
141
235
225
270
218
306
246
329
277
422
521
449
510
498
556
579
556
584
720
711
665
761
744
834
766
811
759
823
782
828
760
742
870
727
661
736
717
654
616
603
608
599
542
568
592
518
451
531
478
431
435
458
404
375
307
376
321
272
255
216
245
228
231
164
191
252
195
167
176
202
209
203
137
149
138
143
116
132
141
124
108
160
132
94
137
145
96
125
54
123
150
68
81
27
128
59
0
94
67
41
63
63
60
89
72
156
40
37
0
0
84
0
53
77
54
39
41
0
68
30
59
0
77
19
1
0
0
0
67
7
22
30
30
0
69
64
52
0
49
0
56
26
15
56
0
30
2
0
46
0
0
0
0
0
0
0
0
0
0
37
0
0
24
9
0
54
52
0
29
0
0
0
50
0
0
74
14
0
0
5
0
0
13
5
0
5
43
0
1
0
0
42
65
0
27
0
15
4
18
0
32
0
51
0
49
0
35
9
0
2
46
0
67
55
0
0
12
0
12
40
0
0
0
47
0
0
36
1
0
81
0
39
69
58
0
45
19
109
71
61
70
113
74
101
169
165
208
168
190
223
312
304
291
403
406
537
587
631
682
724
756
823
939
988
1100
1127
1242
1189
1373
1394
1507
1421
1486
1559
1645
1595
1660
1638
1682
1642
1721
1577
1517
1564
1488
1485
1434
1349
1345
1186
1216
1161
1124
1081
1023
982
966
949
880
867
741
812
749
726
714
629
634
639
577
587
527
423
454
408
451
438
390
485
382
380
319
401
297
326
359
260
245
291
287
293
235
274
178
282
138
170
275
149
147
143
165
181
165
189
152
140
97
100
145
127
86
82
134
110
119
114
70
30
41
114
35
20
90
0
97
96
41
48
71
0
31
36
0
0
54
44
6
44
0
0
0
47
99
26
5
34
0
54
0
0
25
38
65
90
69
0
18
0
0
0
66
123
2
0
15
0
0
0
101
23
3
0
46
10
0
38
34
36
0
3
31
32
0
13
0
0
18
70
0
0
0
0
34
4
6
34
0
31
27
0
16
0
0
0
51
80
7
0
0
0
0
0
0
18
16
0
